Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3794507,,None,294.31,0,2.17,14,CNC(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,IC50,'=',281,nM,6.55,,,UO_0000065,22.26,0.41,4.38,7.54,0,CHEMBL3794752,Inhibition of human N-terminal GST-tagged FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus expression system using 5-FAM-peptide 2 as substrate after 2 hrs by electrophoretic mobility shift assay in presence of ATP,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3792292,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,281
CHEMBL3792787,,None,251.29,0,2.84,2,CN(C(=O)c1n[nH]c2ccccc12)c1ccccc1,IC50,'>',2000,nM,,,,UO_0000065,,,,,0,CHEMBL3794752,Inhibition of human N-terminal GST-tagged FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus expression system using 5-FAM-peptide 2 as substrate after 2 hrs by electrophoretic mobility shift assay in presence of ATP,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3792292,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,2000
CHEMBL3793427,,None,421.46,0,2.73,22,CCOC(=O)N1CCN(C(=O)c2ccc(NC(=O)c3n[nH]c4ccccc34)cc2)CC1,IC50,'=',46,nM,7.34,,,UO_0000065,17.41,0.32,4.61,6.82,0,CHEMBL3794752,Inhibition of human N-terminal GST-tagged FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus expression system using 5-FAM-peptide 2 as substrate after 2 hrs by electrophoretic mobility shift assay in presence of ATP,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3792292,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,46
CHEMBL3792878,,None,350.38,0,2.29,19,O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1n[nH]c2ccccc12,IC50,'=',95,nM,7.02,,,UO_0000065,20.04,0.37,4.73,8.04,0,CHEMBL3794752,Inhibition of human N-terminal GST-tagged FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus expression system using 5-FAM-peptide 2 as substrate after 2 hrs by electrophoretic mobility shift assay in presence of ATP,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3792292,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,95
CHEMBL3794503,,None,348.41,0,3.44,17,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)c1n[nH]c2ccccc12,IC50,'=',113,nM,6.95,,,UO_0000065,19.94,0.36,3.51,8.9,0,CHEMBL3794752,Inhibition of human N-terminal GST-tagged FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus expression system using 5-FAM-peptide 2 as substrate after 2 hrs by electrophoretic mobility shift assay in presence of ATP,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3792292,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,113
CHEMBL3814702,,None,395.47,0,4.07,10,CN(C)CCCn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(C#N)ccc23)cn1,IC50,'=',424,nM,6.37,,,UO_0000065,16.11,0.29,2.3,8.2,0,CHEMBL3815411,Inhibition of FLT3 ITD mutant (unknown origin) transduced in mouse Ba/F3 cells assessed as reduction in cell viability after 3 days by cell titer glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3813655,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3307634,,,,424
CHEMBL3814908,,None,436.52,0,4.58,24,CN(C)CCCn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,IC50,'=',18,nM,7.75,,,UO_0000065,17.74,0.32,3.16,9.38,0,CHEMBL3815411,Inhibition of FLT3 ITD mutant (unknown origin) transduced in mouse Ba/F3 cells assessed as reduction in cell viability after 3 days by cell titer glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3813655,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3307634,,,,18
CHEMBL2143592,BMS-794833,1,468.85,0,5,BMS-794833,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,IC50,'<',3,nM,,,,UO_0000065,,,,,0,CHEMBL3767454,Inhibition of Flt-3 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3763130,1,Scientific Literature,Eur J Med Chem,2016,None,,,,3
CHEMBL2105717,CABOZANTINIB,4,501.51,2,5.54,XL184; BMS-907351,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,IC50,'=',11.3,nM,7.95,,,UO_0000065,15.85,0.29,2.41,8.05,0,CHEMBL3766484,Inhibition of human FLT3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3815054,,None,436.52,0,4.58,4; JH-IX-179,CN(C)CCCn1cc(-c2ccc3c(c2)-c2[nH]c4cc(-c5cn[nH]c5)ccc4c2C3=O)cn1,IC50,'=',2,nM,8.7,,,UO_0000065,19.93,0.36,4.12,10.53,0,CHEMBL3815412,Inhibition of FLT3 ITD mutant in human MOLM13 cells assessed as reduction in cell viability a after 3 days by cell titer glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MOLM-13,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3813655,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3706573,,,,2
CHEMBL2332851,,None,428.37,0,4.82,11,Cn1ncc2c(Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)ncnc21,IC50,'=',79,nM,7.1,,,UO_0000065,16.58,0.31,2.28,7.56,0,CHEMBL2344827,Inhibition of FLT3-ITD mutant in human MV4-11 cells assessed as decrease in cell viability after 72 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MV4-11,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2331331,1,Scientific Literature,J Med Chem,2013,CHEMBL3308063,,,,0.079
CHEMBL4536364,,None,527.52,1,4.92,12f,COc1cc2nccc(Oc3ccc(NC(=O)N/N=C/c4cn(-c5ccccc5F)nn4)cc3)c2cc1OC,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4354776,Inhibition of FLT3 (unknown origin) using peptide as substrate preincubated with enzyme for 10 mins followed by substrate addition further incubated for 1 hr by mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4351032,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,1000
CHEMBL2105728,CRENOLANIB,3,443.55,0,3.92,18; CP-868-596,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,IC50,'=',35,nM,7.46,,,UO_0000065,16.81,0.31,3.54,9.51,0,CHEMBL4360639,Inhibition of FLT3 ITD/D835H double mutant (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4359824,1,Scientific Literature,Eur J Med Chem,2019,None,,,,35
CHEMBL4790597,,None,554.65,2,6.46,1,CN(C(=O)c1ccccc1)[C@@H]1C[C@@]2(C)O[C@@](C)(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',0.15,nM,9.82,,,UO_0000065,17.71,0.32,3.36,14.34,0,CHEMBL4686309,Inhibition of human FLT3 D835Y mutant EAIYAAPFAKKK peptide as substrate in presence of 33P-gamma ATP by hotspot kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4680233,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,0.15
CHEMBL4650283,FF-10101,1,530.68,1,3.13,37; FF-10101,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C,IC50,'=',5.1,nM,8.29,,,UO_0000065,15.63,0.29,5.16,6.57,0,CHEMBL5587330,Inhibition of FLT3 D835Y mutant (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5584318,1,Scientific Literature,J Med Chem,2024,None,,INHIBITOR,,5.1
CHEMBL3086065,,None,479.94,0,3.28,4b,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL3090910,Inhibition of FLT3 (unknown origin) after 90 mins by TR-FRET/IMAP fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3085763,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,50
CHEMBL375670,,None,377.83,1,5.11,17l,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,IC50,'=',3,nM,8.52,,,UO_0000065,22.56,0.43,3.41,8.89,0,CHEMBL920440,Inhibition of FLT3 by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1142982,1,Scientific Literature,J Med Chem,2007,None,,,,3
CHEMBL3357191,,None,446.5,0,1.53,16,CC(C)OC(=O)c1c(O)cc(OCCN2CCOCC2)cc1CCCN1C(=O)C=CC1=O,IC50,'=',810,nM,6.09,,,UO_0000065,13.64,0.26,4.56,5.77,0,CHEMBL3385423,Inhibition of recombinant FLT3 D835Y mutant (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,0.81
CHEMBL3357177,,None,432.52,0,2.37,2,C=CC(=O)NC/C=C/c1cc(OCCCN2CCOCC2)cc(O)c1C(=O)OC(C)C,IC50,'=',500,nM,6.3,,,UO_0000065,14.57,0.28,3.93,6.47,0,CHEMBL3385424,Inhibition of recombinant FLT3 ITD mutant (unknown origin) by RBC kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,0.5
CHEMBL3813873,PEXIDARTINIB,4,417.82,1,5.23,Pexidartinib,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,IC50,'=',11,nM,7.96,,,UO_0000065,19.05,0.37,2.73,11.97,1,CHEMBL5238339,Inhibition of FLT3 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5236591,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,11
CHEMBL2035041,,None,379.51,0,3.45,13a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6032266,,None,375.38,0,2.74,BDBM375963,C[C@@H](Oc1cc(-c2cnn(C(F)F)c2)cc2nn(C)cc12)[C@H]1CNC(=O)C1,IC50,'=',8950,nM,5.05,,750950,UO_0000065,13.45,0.26,2.31,6.82,0,CHEMBL5733444,Syk Kinase Assay: Recombinant human Syk (amino acids 342-635) was expressed as a fusion protein with an N-terminal GST tag,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5269280,,None,592.06,2,6.2,HSN286,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1c(N)ncc2ccc(Cl)cc12,IC50,'=',6.5,nM,8.19,,,UO_0000065,13.83,0.27,1.99,10.99,0,CHEMBL5230502,Inhibition of FLT3-ITD mutant (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5230089,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,6.5
CHEMBL576982,QUIZARTINIB,4,560.68,2,5.86,EUB0000050b,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,IC50,'=',4.2,nM,8.38,,,UO_0000065,14.94,0.29,2.52,7.89,0,CHEMBL5446019,Affinity On-target Cellular interaction: (Ligand-induced FLT3 autophosphorylation assay in RS4;11 cells) EUB0000050b FLT3,B,BAO_0000219,cell-based format,Homo sapiens,None,None,RS4-11,None,Mode of action: Inhibitor | Protein family: Protein Kinase | Recommended concentration = 100.0 nM,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5445981,65,EUbOPEN Chemogenomic Library Literature Data,,2024,CHEMBL3308247,Affinity On-target Cellular Source Knowledge: https://ashpublications.org/blood/article/114/14/2984/107842/AC220-is-a-uniquely-potent-and-selective-inhibitor,,,4.2
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,4,633.6,2,5.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2386805,,None,502.58,1,3.29,14a,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,IC50,'=',21,nM,7.68,,,UO_0000065,15.28,0.28,4.39,5.48,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.021
CHEMBL2386803,,None,570.7,1,4.68,10g,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)Nc5cc(C(C)(C)C)on5)cc4)n[nH]3)cc2)CC1,IC50,'=',4,nM,8.4,,,UO_0000065,14.72,0.27,3.72,6.39,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.004
CHEMBL2386802,,None,587.68,1,4.65,10f,CC(C)(C)c1cc(NC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,IC50,'=',18,nM,7.75,,,UO_0000065,13.18,0.25,3.09,5.28,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.018
CHEMBL2386798,,None,523.64,1,4.4,10b,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)Nc5ccccc5)cc4)n[nH]3)cc2)CC1,IC50,'=',22,nM,7.66,,,UO_0000065,14.62,0.27,3.26,7.27,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.022
CHEMBL2386796,,None,570.7,2,5.31,9p,Cc1cc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1,IC50,'=',2,nM,8.7,,,UO_0000065,15.24,0.28,3.39,6.62,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.002
CHEMBL2386795,,None,587.68,2,5.28,9o,Cc1cc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1,IC50,'=',20,nM,7.7,,,UO_0000065,13.1,0.24,2.42,5.25,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.02
CHEMBL2386818,,None,516.63,1,4.49,9g,Cc1cnc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)s1,IC50,'=',50,nM,7.3,,,UO_0000065,14.13,0.27,2.81,6.17,0,CHEMBL2390018,Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2384934,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308860,,,,0.05
CHEMBL3969156,,None,422.44,0,2.23,BDBM235821,COc1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,IC50,'=',554,nM,6.26,,410857,UO_0000065,14.81,0.28,4.03,6.32,0,CHEMBL3888608,Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1944701,,None,398.51,1,5.19,26k,C1=C/CN(C2CC2)Cc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,IC50,'=',42,nM,7.38,,,UO_0000065,18.51,0.34,2.19,14.67,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1945045,,None,449.56,1,5.62,26o,C1=C/CN(Cc2ccccn2)Cc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,IC50,'=',1450,nM,5.84,,,UO_0000065,12.99,0.23,0.22,9.24,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1945567,,None,508.64,1,4.47,27g,CCS(=O)(=O)CCOc1ccc2cc1CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,IC50,'=',93,nM,7.03,,,UO_0000065,13.82,0.27,2.56,7.51,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1945704,,None,485.63,1,5.13,27k,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,IC50,'=',35,nM,7.46,,,UO_0000065,15.35,0.28,2.33,11.88,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1945706,,None,514.67,1,4.28,27o,CN1CCN(CCOc2ccc3cc2CN(C)C/C=C/CCOc2cccc(c2)-c2ccnc(n2)N3)CC1,IC50,'=',250,nM,6.6,,,UO_0000065,12.83,0.24,2.32,10,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1945822,,None,553.63,2,6.06,27l,FC(F)(F)CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,IC50,'=',110,nM,6.96,,,UO_0000065,12.57,0.24,0.9,11.09,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1945823,,None,510.64,2,5.03,27m,N#CCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,IC50,'=',29,nM,7.54,,,UO_0000065,14.76,0.27,2.51,8.71,0,CHEMBL1947379,Inhibition of recombinant Flt3 using poly(Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4245979,,None,439.45,1,5.92,S19,Nc1onc2nc(-c3ccccc3)cc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,IC50,,,,,,Not Active,,,,,,0,CHEMBL4236210,Inhibition of human FLT3 using biotin labeled substrate after 1 hr by HTFR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4229538,1,Scientific Literature,Bioorg Med Chem,2018,None,,,,
CHEMBL4227082,,None,388.46,0,3.61,12h,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,IC50,'=',14,nM,7.85,,,UO_0000065,20.22,0.38,4.24,8.12,0,CHEMBL4222448,Inhibition of FLT3 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4219148,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,14
CHEMBL1835870,,None,419.53,0,3.35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1835747,,None,337.39,0,1.82,10,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nn1-c1ccccn1,IC50,'=',10,nM,8,,,UO_0000065,23.71,0.44,6.18,8.5,0,CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1955771,1,Scientific Literature,J Med Chem,2012,None,,,,0.01
CHEMBL3745919,,None,471.57,0,3.59,18; CHMFL-FLT3-122,CN(C)CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IC50,'=',40,nM,7.4,,,UO_0000065,15.69,0.29,3.81,7.22,0,CHEMBL3749078,Inhibition of wild-type FLT3 (unknown origin) by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3745617,1,Scientific Literature,J Med Chem,2015,None,,,,40
CHEMBL3906945,,None,479.54,0,4.69,819,COc1cc(OC)cc(N(C/C=C\c2ncccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880349,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in presence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3926088,,None,442.57,0,4.65,893,COc1cc(CN(C)C)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880349,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in presence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
