Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,,,,,,,,,,,,,,,,,,,
CHEMBL428647,PACLITAXEL,4,853.92,2,3.74,PTX,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3300696,Inhibition of Abl1 (unknown origin) assessed as incorporation of [32P] gamma-ATP in to myelin basic protein after 30 mins by autoradiographic analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3297684,1,Scientific Literature,J Med Chem,2014,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL3347425,,None,335.37,0,3.15,3n,COC(=O)c1cc2cc(NCc3cc4nc[nH]c4cc3C)cnc2[nH]1,IC50,'=',165,nM,6.78,,,UO_0000065,20.22,0.37,3.63,7.09,0,CHEMBL3391136,Inhibition of Abl kinase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390833,1,Scientific Literature,Medchemcomm,2012,None,,,,165,,,,,,,,,,,,,,,,,,,
CHEMBL3347466,,None,311.34,0,2.97,3d,COC(=O)c1cc2cc(NCc3ccccc3OC)cnc2[nH]1,IC50,'=',515,nM,6.29,,,UO_0000065,20.2,0.37,3.32,8.25,0,CHEMBL3391136,Inhibition of Abl kinase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390833,1,Scientific Literature,Medchemcomm,2012,None,,,,515,,,,,,,,,,,,,,,,,,,
CHEMBL3347440,,None,299.29,0,1.63,2o,COC(=O)c1cc2cc(NC(=O)c3cc(C)n[nH]3)cnc2[nH]1,IC50,'=',805,nM,6.09,,,UO_0000065,20.36,0.38,4.46,5.4,0,CHEMBL3391136,Inhibition of Abl kinase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390833,1,Scientific Literature,Medchemcomm,2012,None,,,,805,,,,,,,,,,,,,,,,,,,
CHEMBL3347623,,None,379.29,0,3.5,2g,COC(=O)c1cc2cc(NC(=O)c3ccccc3OC(F)(F)F)cnc2[nH]1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3391136,Inhibition of Abl kinase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390833,1,Scientific Literature,Medchemcomm,2012,None,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3347601,,None,309.33,0,2.91,2d,COC(=O)c1cc2cc(NC(=O)c3ccccc3C)cnc2[nH]1,IC50,'=',30,nM,7.52,,,UO_0000065,24.32,0.45,4.61,8.95,0,CHEMBL3391136,Inhibition of Abl kinase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390833,1,Scientific Literature,Medchemcomm,2012,None,,,,30,,,,,,,,,,,,,,,,,,,
CHEMBL3809489,BEMCENTINIB,2,506.66,1,4.88,17; BGB324; R428,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,IC50,'>',700,nM,,,,UO_0000065,,,,,0,CHEMBL3810615,Inhibition of human recombinant ABL by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3808287,1,Scientific Literature,J Med Chem,2016,None,,,,700,,,,,,,,,,,,,,,,,,,
CHEMBL2324924,,None,532.57,1,4.46,24,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nccn12,IC50,'=',0.5,nM,9.3,,,UO_0000065,17.46,0.33,4.84,14.14,0,CHEMBL2330089,Inhibition of Abl1 kinase Q252H mutant (unknown origin),B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,Q252H,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2321864,1,Scientific Literature,J Med Chem,2013,None,,,,0.5,,,,,,,,,,,,,,,,,,,
CHEMBL2333365,,None,455.51,0,3.22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5175977,,None,544.51,2,5.27,28,Cc1cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)cc(CS(=O)(=O)c2ccccc2)c1Br,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5165279,Inhibition of ABL (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5154877,1,Scientific Literature,J Med Chem,2022,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL474208,,None,512.62,2,6.1,17a,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1,IC50,'=',24000,nM,4.62,,,UO_0000065,9.01,0.18,-1.48,3.79,0,CHEMBL1022422,Inhibition of wild-type c-Abl by liquid scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1153406,1,Scientific Literature,J Med Chem,2009,None,,,,24,,,,,,,,,,,,,,,,,,,
CHEMBL5220882,,None,554.57,2,8.14,9e,COc1ccc(-c2cc(NC(=O)c3ccc(C)c(Nc4cc(-c5cccnc5)ccn4)c3)cc(C(F)(F)F)c2)cc1,IC50,'=',232.4,nM,6.63,,,UO_0000065,11.96,0.22,-1.51,8.71,0,CHEMBL5217920,Inhibition of full-length N-terminal His-tagged human c-Abl kinase (2 to 1130 residues) expressed in baculovirus expression system using Tk-substrate preincubated for 5 to 10 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5214991,1,Scientific Literature,Bioorg Med Chem,2022,None,Time_Lower = 5.0 min | Time_Upper = 10.0 min,INHIBITOR,,232.4,,,,,,,,,,,,,,,,,,,
CHEMBL5220995,,None,578.61,2,6.35,11n,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1cc(-c2ccc(F)nc2)ccn1,IC50,'=',150.4,nM,6.82,,,UO_0000065,11.79,0.22,0.47,9.3,0,CHEMBL5217920,Inhibition of full-length N-terminal His-tagged human c-Abl kinase (2 to 1130 residues) expressed in baculovirus expression system using Tk-substrate preincubated for 5 to 10 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5214991,1,Scientific Literature,Bioorg Med Chem,2022,None,Time_Lower = 5.0 min | Time_Upper = 10.0 min,INHIBITOR,,150.4,,,,,,,,,,,,,,,,,,,
CHEMBL2316584,,None,546.6,1,4.94,10c,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,IC50,'=',0.94,nM,9.03,,,UO_0000065,16.51,0.31,4.09,11.7,0,CHEMBL2320766,Inhibition of human recombinant ABL1 M351T mutant expressed in insect cells after 30 mins by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P00519,M351T,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2311339,1,Scientific Literature,J Med Chem,2013,None,,,,0.94,,,,,,,,,,,,,,,,,,,
CHEMBL2316582,OLVEREMBATINIB,3,532.57,1,4.68,10a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2316872,,None,562.6,1,4.69,10i,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,IC50,'=',36.56,nM,7.44,,,UO_0000065,13.22,0.25,2.75,8.61,0,CHEMBL2320768,Inhibition of human recombinant ABL1 G250E mutant expressed in insect cells after 30 mins by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P00519,G250E,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2311339,1,Scientific Literature,J Med Chem,2013,None,,,,36.56,,,,,,,,,,,,,,,,,,,
CHEMBL5416410,DASATINIB,4,506.03,0,3.31,3,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,'=',0.21,nM,9.68,,,UO_0000065,19.83,0.4,6.37,9.09,0,CHEMBL2320770,Inhibition of human recombinant ABL1 E255K mutant expressed in insect cells after 30 mins by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P00519,E255K,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2311339,1,Scientific Literature,J Med Chem,2013,None,,,,0.21,,,,,,,,,,,,,,,,,,,
CHEMBL2316580,,None,546.6,1,4.7,24b,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,IC50,'=',3.2,nM,8.49,,,UO_0000065,15.54,0.29,3.79,12.81,0,CHEMBL2320771,Inhibition of human recombinant ABL1 T315I mutant expressed in insect cells after 30 mins by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2311339,1,Scientific Literature,J Med Chem,2013,None,,,,3.2,,,,,,,,,,,,,,,,,,,
CHEMBL941,IMATINIB,4,493.62,0,4.59,fig 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4247298,,None,586.7,2,5.44,15i,Cc1ccc(NC(=O)c2ccc(CN(CCN(C)C)C(=O)c3cccnc3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4231022,Inhibition of ABL1 (unknown origin) using poly(4:1 Glu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL365673,,None,467.58,1,6.08,19,CCN(CC)c1cccc(NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)c1,IC50,'=',280,nM,6.55,,,UO_0000065,14.01,0.26,0.47,6.89,0,CHEMBL831639,Inhibitory concentration required to inhibit Abl tyrosine kinase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138649,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,280,,,,,,,,,,,,,,,,,,,
CHEMBL3986601,,None,393.75,0,4.95,BDBM222488,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cncnc2)c1,IC50,'<',3,nM,,,389259,UO_0000065,,,,,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3922918,,None,435.42,1,5.78,BDBM222500,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc(C(C)=O)s1,IC50,'=',3.4,nM,8.47,,389271,UO_0000065,19.45,0.39,2.69,13.1,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3959348,,None,543.59,1,4.95,BDBM222503,CC(C)CN1CCN(CCOc2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CC1,IC50,'<',3,nM,,,389274,UO_0000065,,,,,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3908521,,None,472.47,0,4.77,BDBM222504,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCCC2)c(-c2cncnc2)c1,IC50,'<',3,nM,,,389275,UO_0000065,,,,,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3913939,,None,360.3,0,3.69,BDBM222506,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)c1,IC50,'=',6.8,nM,8.17,,389277,UO_0000065,22.67,0.43,4.48,10.61,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3948857,,None,420.35,0,3.06,BDBM222516,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2cncnc2)c1,IC50,'=',23,nM,7.64,,389286,UO_0000065,18.17,0.35,4.58,7.17,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3945503,,None,408.34,0,2.99,BDBM222519,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2ccn[nH]2)c1,IC50,'=',717,nM,6.14,,389289,UO_0000065,15.05,0.29,3.15,5.62,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3937862,,None,361.28,0,3.08,BDBM222535,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)n1,IC50,'=',660,nM,6.18,,389304,UO_0000065,17.11,0.32,3.1,6.88,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3943529,,None,469.42,0,4.26,BDBM222510,N#CC1(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CCOCC1,IC50,'=',6.6,nM,8.18,,389311,UO_0000065,17.43,0.33,3.92,7.44,0,CHEMBL5730209,Caliper Assay: All assays were performed in 384-well microtiter plates. Each assay plate contained 8-point serial dilutions for 40 test compounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3921051,,None,460.41,0,4.25,BDBM222517,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1,IC50,'=',22,nM,7.66,,389316,UO_0000065,16.63,0.32,3.41,8.02,0,CHEMBL5730209,Caliper Assay: All assays were performed in 384-well microtiter plates. Each assay plate contained 8-point serial dilutions for 40 test compounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3918819,,None,422.36,0,3.65,BDBM222518,COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,IC50,'=',40,nM,7.4,,389317,UO_0000065,17.52,0.34,3.75,7.52,0,CHEMBL5730209,Caliper Assay: All assays were performed in 384-well microtiter plates. Each assay plate contained 8-point serial dilutions for 40 test compounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3962532,,None,372.35,1,5.21,BDBM222479,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,IC50,'=',4,nM,8.4,,389250,UO_0000065,22.55,0.42,3.19,16.4,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL56081,,None,293.29,0,3.19,34,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,'=',34000,nM,4.47,,,UO_0000065,15.24,0.28,1.28,4.76,0,CHEMBL846547,Inhibition of v-Abl tyrosine kinase.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130562,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,,,,34,,,,,,,,,,,,,,,,,,,
CHEMBL3904200,,None,476.87,0,3.11,BDBM213652,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,IC50,'=',0.6,nM,9.22,,375674,UO_0000065,19.34,0.38,6.11,8.55,0,CHEMBL5730172,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL183957,,None,480.58,0,4.34,9,Cc1ccc(NC(=O)N2CCN(Cc3ccncc3)CC2)cc1Nc1nccc(-c2cccnc2)n1,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL832727,inhibitory concentration required to inhibit Ab1 tyrosine kinase was not determined,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138649,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL184907,,None,447.54,0,3.43,15,Cc1ccc(NC(=O)NCCCN2CCOCC2)cc1Nc1nccc(-c2cccnc2)n1,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL832727,inhibitory concentration required to inhibit Ab1 tyrosine kinase was not determined,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138649,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL187964,,None,436.48,1,5.11,24,Cc1ccc(NC(=O)Nc2cccc3[nH]ncc23)cc1Nc1nccc(-c2cccnc2)n1,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL832727,inhibitory concentration required to inhibit Ab1 tyrosine kinase was not determined,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138649,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3810117,,None,298.35,0,1.96,4e,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1C,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL3812743,Inhibition of Abl (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3808286,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,100,,,,,,,,,,,,,,,,,,,
CHEMBL3808727,,None,347.38,0,2.73,5c,Cc1nn(-c2ccccc2)c2nc(CNc3ccc(O)cc3)[nH]c(=O)c12,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL3812743,Inhibition of Abl (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3808286,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,100,,,,,,,,,,,,,,,,,,,
CHEMBL1095627,,None,479.59,0,3.48,24c,CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL1104633,Inhibition of ABL1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157009,1,Scientific Literature,J Med Chem,2009,None,,,,50,,,,,,,,,,,,,,,,,,,
CHEMBL388978,STAUROSPORINE,None,466.54,0,4.35,Chemical probe : Staurosporin,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',21.7,nM,7.66,,,UO_0000065,16.43,0.3,3.31,11.03,0,CHEMBL4720840,Inhibition of human ABL1 using EAIYAAPFAKKK as substrate by [gamma-33P]-ATP assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4715818,1,Scientific Literature,Bioorg Med Chem,2018,None,,INHIBITOR,,2.17,,,,,,,,,,,,,,,,,,,
CHEMBL151546,,None,344.78,0,3.49,24j,NC(=O)Nc1cccc2c1C(=O)c1c(-c3csc(Cl)c3)n[nH]c1-2,IC50,'>',60000,nM,,,,UO_0000065,,,,,0,CHEMBL819335,Inhibition of c-Abl tyrosine kinase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136010,1,Scientific Literature,J Med Chem,2002,None,,,,60000,,,,,,,,,,,,,,,,,,,
CHEMBL556670,,None,470.58,0,4.62,9h,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,IC50,'=',146000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1031882,Inhibition of wild type human Abl kinase by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1158470,1,Scientific Literature,J Med Chem,2009,None,,,,146,,,,,,,,,,,,,,,,,,,
CHEMBL1242663,,None,338.8,0,3.86,PP134,CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,IC50,'=',2000,nM,5.7,,,UO_0000065,16.82,0.32,1.84,6.91,0,CHEMBL1243972,Inhibition of recombinant c-Abl by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,2,,,,,,,,,,,,,,,,,,,
CHEMBL1242202,,None,339.4,0,3.15,PP423,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,IC50,'=',68,nM,7.17,,,UO_0000065,21.12,0.39,4.02,7.23,0,CHEMBL1243972,Inhibition of recombinant c-Abl by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,0.068,,,,,,,,,,,,,,,,,,,
CHEMBL1242118,,None,321.34,0,2.76,PP143,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,IC50,'=',2200,nM,5.66,,,UO_0000065,17.61,0.32,2.9,5.67,0,CHEMBL1243972,Inhibition of recombinant c-Abl by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,2.2,,,,,,,,,,,,,,,,,,,
CHEMBL1242293,,None,293.33,0,2.53,PP108,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50,'=',22,nM,7.66,,,UO_0000065,26.11,0.48,5.13,7.79,0,CHEMBL1243972,Inhibition of recombinant c-Abl by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,0.022,,,,,,,,,,,,,,,,,,,
CHEMBL264406,,None,317.4,0,3.98,R1C1 Figure 5a,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,IC50,'=',7,nM,8.15,,,UO_0000065,25.69,0.46,4.17,11.71,0,CHEMBL1250109,Inhibition of c-Abl T315A mutant,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315A,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240301,1,Scientific Literature,Nat Chem Biol,2005,None,,,,0.007,,,,,,,,,,,,,,,,,,,
CHEMBL1241947,,None,301.38,0,2.84,PP34,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,IC50,'=',2600,nM,5.58,,,UO_0000065,18.53,0.36,2.75,6.44,0,CHEMBL1243972,Inhibition of recombinant c-Abl by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,2.6,,,,,,,,,,,,,,,,,,,
